ID,Year,Keywords,Type,Cites
3.23E+11,2013,bioinspired sensors;imaging design parameters;munitions guidance;automated target recognition (atr);space surveillance;target tracking;artificial intelligence;machine learning algorithms,wos,0
3.23E+11,2013,overcurrent relay coordination;protection system;protective relays;artificial intelligence;nature inspire algorithm,wos,8
3.23E+11,2014,adaptive wavelet neural network (wnn) (awnn);artificial intelligence;fast fourier transform (fft);harmonic estimation;power quality,wos,40
3.24E+11,2013,visual intelligence;action recognition;artificial intelligence;image retrieval;computer vision,wos,0
3.24E+11,2013,artificial intelligence;autonomous search;constraint programming,wos,6
3.24E+11,2013,phase unwrapping;branch-cut method;ensemble;artificial intelligence;hybrid genetic algorithm,wos,0
3.24E+11,2013,agent-on-chip;embedded systems;system-on-chip design;high-level synthesis;parallel systems;parallel computing;distributed systems;multi-agent systems;artificial intelligence;asic and fpga technology;communication,wos,0
3.24E+11,2013,rock mass rating;correlation;artificial intelligence;tunnel seismic prediction,wos,2
3.24E+11,2010,students evaluation;artificial intelligence;expert systems;e-leaming systems,wos,0
3.24E+11,2010,research team;genetic algorithms;artificial intelligence,wos,0
3.24E+11,2010,research management;expert systems;artificial intelligence,wos,0
3.24E+11,2011,multi-agent systems;energy;entropy;artificial intelligence,wos,0
3.24E+11,2013,genetic counseling patient letters;coping;artificial intelligence;argumentation;evidence-based medicine,wos,2
3.24E+11,2013,artificial intelligence;breast cancer;ovarian cancer;genetic testing;brca;risk communication,wos,10
3.24E+11,2013,artificial intelligence;health communication;immediacy;consumer engagement;participatory design;crohn's disease,wos,12
3.24E+11,2013,artificial intelligence;health communication;e-health;participatory design;user-centered design;design sciences;artificial sciences;observations of daily living;crohn's disease,wos,9
3.24E+11,2013,android;artificial intelligence;fuzzy lyapunov;tension leg platform;mandarin study;optical character recognition;questionnaire;user's intention,wos,7
3.24E+11,2013,artificial intelligence;fuzzy-neural control;multiple time-delay system,wos,11
3.24E+11,2013,composite;marine;artificial intelligence;artificial neural networks;structural analysis;load;non-linear structures;large displacement analysis,wos,0
3.24E+11,2013,artificial intelligence;concrete floor;interlayer bond;acoustic methods;impulse response technique;surface roughness,wos,19
3.24E+11,2014,artificial intelligence;free space decomposition;global path-planning;heuristic algorithms;robotics,wos,2
3.24E+11,2013,artificial intelligence;negotiation;agent based automated negotiation;negotiation tactics,wos,6
3.24E+11,2013,artificial intelligence;dynamic contrast enhanced magnetic resonance images (dce-mri);back propagation algorithm;statistical texture features,wos,5
3.24E+11,2013,action model;artificial intelligence;learning;planning,wos,1
3.24E+11,2013,hausdorff measure;extension theory;position indicators;computer vision;artificial intelligence,wos,0
3.24E+11,2013,microscopic traffic model;cellular automata;simulation;artificial intelligence,wos,0
3.24E+11,2013,orange taste;image processing;machine vision;artificial intelligence;fuzzy logic,wos,9
3.24E+11,2013,anfis-based modeling;vehicle crash simulation;kinematics reconstruction;artificial intelligence methods,wos,0
3.24E+11,2013,artificial intelligence;metacognition;metamemory;metacomprehension;selfregulation,wos,0
3.24E+11,2012,medical systems;human organ transplantation;match making process;allocation rules;artificial intelligence;intelligent decision support systems;case-based reasoning;case retrieval nets;activation algorithms,wos,0
3.24E+11,2013,evaluation;decision making;neural networks;artificial intelligence;environmental management;iso 14001;environmental impact;analytic hierarchy process,wos,2
3.25E+11,2013,common sense;artificial intelligence;action recognition;bag of words;computer vision,wos,7
3.25E+11,2013,copper alloys;knowledge model;inference methods;artificial intelligence;heuristics,wos,9
3.25E+11,2013,artificial intelligence (ai);games;general purpose computing on graphics processor unit (gpgpu);gpu computing,wos,1
3.25E+11,2013,ai safety;ai confinement;machine ethics;robot rights;intelligence explosion;friendly artificial intelligence,wos,7
3.25E+11,2013,artificial intelligence;heuristics;local search;combinatorial optimization;traveling salesman problem,wos,2
3.25E+11,2013,expert systems;artificial intelligence;opensim;sloodle;arima,wos,7
3.25E+11,2013,solidification;inverse stefan problem;continuous casting;artificial intelligence,wos,14
3.25E+11,2013,acute coronary syndrome;artificial intelligence;clinical decision support systems;classification;diagnosis,wos,3
3.25E+11,2013,data fusion;ecg;artificial intelligence;multi agent system;pso;mit-bih database,wos,0
3.25E+11,2012,gait;muscle length;artificial intelligence;artificial neural networks,wos,0
3.25E+11,2013,fuzzy neural networks;artificial intelligence;forecasting;collaborative,wos,4
3.25E+11,2012,artificial intelligence;safis (sequential adaptive fuzzy inference system);neuro-fuzzy networks;nonlinear systems;control;robot manipulator,wos,0
3.25E+11,2012,decision support systems;personalized medicine;semantic web;artificial intelligence,wos,0
3.25E+11,2013,classifier ensemble;random subspace;decision trees;machine learning;pattern recognition;artificial intelligence,wos,0
3.25E+11,2011,supply chain modeling;strategic concept development;intermediary selection;decision support;artificial intelligence,wos,0
3.25E+11,2009,managerial decision;objective;artificial intelligence;decision-making tools,wos,0
3.25E+11,2013,machine control;autonomous construction machine;artificial intelligence,wos,0
3.25E+11,2013,argumentation;computational logic;artificial intelligence,wos,4
3.25E+11,2013,i.2.9 [artificial intelligence]: robotics-operator interfaces;sensors;i.2.10 [artificial intelligence]: vision and scene understanding-3d/stereo scene analysis;h.5.2 [information interfaces and presentation]: user interfaces-haptic i/o;i.3.6 [computer graphics]: methodology and techniques-interaction techniques,wos,5
3.25E+11,2013,i.2.9 [artificial intelligence]: robotics-operator interfaces;h.5.2 [information interfaces and presentation]: user interfaces-haptic i/o;h.5.2 [information interfaces and presentation]: user interfaces-input devices and strategies,wos,11
3.25E+11,2010,neurons;biology;brain;architecture;artificial intelligence;emotions,wos,0
3.25E+11,2011,bayesian networks;artificial intelligence;propagation of belief;data fusion,wos,1
3.25E+11,2013,artificial intelligence;ship design,wos,1
3.25E+11,2013,artificial intelligence;boolean networks;evolutionary computation;search;self-modifying programs,wos,1
3.25E+11,2013,optical wireless communication;artificial intelligence;classification of digital signal;diffuse optical channel,wos,4
3.25E+11,2013,artificial intelligence;dynamics;frequency estimation;inference mechanisms;security,wos,4
3.25E+11,2013,artificial intelligence applications;electric power systems;emergency control;smart grid concept,wos,3
3.26E+11,2013,plant identification;artificial intelligence;neural networks;pattern recognition,wos,0
3.26E+11,2013,project management;construction management;information management;automation;artificial intelligence;deontology;automated compliance checking;semantic systems;automated construction management systems,wos,8
3.26E+11,2013,biclustering;biomedicine;artificial intelligence;machine learning,wos,20
3.26E+11,2013,clinical decision support;early diagnosis;artificial intelligence;forced oscillation technique;smoking;chronic obstructive pulmonary disease,wos,9
3.26E+11,2013,component;vertebral column;artificial intelligence;machine learning;computer-aided diagnosis,wos,0
3.26E+11,2013,energy meter;energy consumption;smart metering;monitoring;advanced metering infrastructure;artificial intelligence,wos,15
3.26E+11,2013,nanomedicine;nanocarriers;in vivo imaging;metabolome;artificial intelligence,wos,2
3.26E+11,2013,breast cancer;rough sets;extreme learning machine;expert systems;artificial intelligence,wos,5
3.26E+11,2013,image representation;image sequences;learning (artificial intelligence);particle filtering (numerical methods);video signal processing;object tracking;multiple instance learning tracking method;local sparse representation;illumination variation;partial occlusion;visual tracking algorithms;online algorithm;video system;local sparse codes;mil framework;local image patches;adaptive representation;sparse codes;particle filter framework;visual drift;two-step object tracking method;dynamical mil classifier;static mil classifier;video sequences;overcomplete dictionary,wos,7
3.26E+11,2013,decision making;fuzzy logic;fuzzy reasoning;heuristic programming;inspection;learning (artificial intelligence);particle swarm optimization;production engineering computing;textile industry;ant colony optimization;soft computing;textile defect inspection system;defects recognition problem;textile industries;interval type-2 fuzzy reasoning system;particle swarm optimisation algorithm;defects classification capability;interval type-2 fuzzy logic;human decision making process;examination parameter calibration;swarm intelligence algorithm;membership functions;fuzzy controller;fuzzy linguistic rules learning;ant colony metaheuristic method,wos,4
3.26E+11,2013,cameras;gradient methods;human-computer interaction;image motion analysis;learning (artificial intelligence);mobile computing;mobile radio;fingertip pointer tracking;one-handed mobile hci;dynamic lighting conditions;adaboost-based robust fingertip detector;morphological gradient combination;mobile devices;index finger;rear-facing mobile camera-based finger motion command recognition system,wos,0
3.26E+11,2013,learning (artificial intelligence);power engineering computing;power supply quality;reactive power;static var compensators;distribution static compensator;power quality enhancement;learning vector quantization;three-phase distribution static compensator;dstatcom;lvq control algorithm;load compensation;distribution systems;harmonics elimination;load balancing;reactive power compensation;self-supporting dc bus;lvq-based control algorithm;fundamental weighted values extraction;reactive power components;active power components;load currents;reference supply currents;double supervisory system;voltage source converter;vsc-based dstatcom;digital signal processor;control approach;dynamic conditions;steady state conditions;dc bus voltage,wos,12
3.26E+11,2013,high performance concrete;strength prediction;artificial intelligence;genetic programming;geometric operators;semantics,wos,34
